group,client_id,click_flg
control,16921,0
control,16922,0
control,16923,0
control,16924,0
control,16925,1
control,16926,1
control,16927,0
control,16928,1
control,16929,0
control,16930,1
control,16931,0
control,16932,0
control,16933,1
control,16934,1
control,16935,1
control,16936,1
control,16937,1
control,16938,0
control,16939,1
control,16940,0
control,16941,0
control,16942,1
control,16943,1
control,16944,1
control,16945,0
control,16946,0
control,16947,0
control,16948,0
control,16949,0
control,16950,0
control,16951,0
control,16952,0
control,16953,0
control,16954,0
control,16955,0
control,16956,0
control,16957,1
control,16958,1
control,16959,1
control,16960,0
control,16961,0
control,16962,0
control,16963,0
control,16964,1
control,16965,1
control,16966,0
control,16967,0
control,16968,0
control,16969,0
control,16970,0
control,16971,0
control,16972,0
control,16973,1
control,16974,1
control,16975,0
control,16976,0
control,16977,0
control,16978,1
control,16979,1
control,16980,0
control,16981,1
control,16982,0
control,16983,0
control,16984,0
control,16985,1
control,16986,1
control,16987,0
control,16988,1
control,16989,0
control,16990,1
control,16991,0
control,16992,0
control,16993,0
control,16994,1
control,16995,1
control,16996,0
control,16997,0
control,16998,1
control,16999,1
control,17000,0
control,17001,0
control,17002,0
control,17003,0
control,17004,0
control,17005,0
control,17006,0
control,17007,1
control,17008,0
control,17009,1
control,17010,0
control,17011,1
control,17012,0
control,17013,1
control,17014,0
control,17015,0
control,17016,1
control,17017,0
control,17018,0
control,17019,1
control,17020,0
control,17021,0
control,17022,0
control,17023,0
control,17024,0
control,17025,0
control,17026,1
control,17027,0
control,17028,0
control,17029,0
control,17030,0
control,17031,0
control,17032,1
control,17033,0
control,17034,1
control,17035,0
control,17036,0
control,17037,0
control,17038,1
control,17039,1
control,17040,1
control,17041,0
control,17042,1
control,17043,1
control,17044,0
control,17045,0
control,17046,0
control,17047,0
control,17048,0
control,17049,1
control,17050,0
control,17051,0
control,17052,0
control,17053,0
control,17054,0
control,17055,0
control,17056,1
control,17057,1
control,17058,1
control,17059,0
control,17060,0
control,17061,0
control,17062,0
control,17063,1
control,17064,1
control,17065,0
control,17066,0
control,17067,0
control,17068,0
control,17069,0
control,17070,0
control,17071,0
control,17072,0
control,17073,0
control,17074,0
control,17075,0
control,17076,1
control,17077,1
control,17078,0
control,17079,1
control,17080,0
control,17081,0
control,17082,1
control,17083,1
control,17084,0
control,17085,0
control,17086,0
control,17087,1
control,17088,0
control,17089,1
control,17090,0
control,17091,1
control,17092,0
control,17093,0
control,17094,1
control,17095,0
control,17096,0
control,17097,0
control,17098,0
control,17099,1
control,17100,1
control,17101,0
control,17102,0
control,17103,1
control,17104,1
control,17105,0
control,17106,0
control,17107,0
control,17108,1
control,17109,0
control,17110,0
control,17111,1
control,17112,0
control,17113,0
control,17114,1
control,17115,0
control,17116,0
control,17117,0
control,17118,0
control,17119,0
control,17120,0
control,17121,0
control,17122,1
control,17123,0
control,17124,0
control,17125,0
control,17126,0
control,17127,0
control,17128,0
control,17129,0
control,17130,1
control,17131,0
control,17132,0
control,17133,1
control,17134,0
control,17135,0
control,17136,1
control,17137,1
control,17138,0
control,17139,0
control,17140,0
control,17141,0
control,17142,0
control,17143,0
control,17144,0
control,17145,0
control,17146,1
control,17147,0
control,17148,0
control,17149,0
control,17150,0
control,17151,0
control,17152,0
control,17153,0
control,17154,0
control,17155,1
control,17156,1
control,17157,0
control,17158,1
control,17159,0
control,17160,0
control,17161,0
control,17162,0
control,17163,0
control,17164,0
control,17165,0
control,17166,0
control,17167,0
control,17168,1
control,17169,0
control,17170,0
control,17171,1
control,17172,1
control,17173,1
control,17174,0
control,17175,0
control,17176,0
control,17177,1
control,17178,1
control,17179,0
control,17180,0
control,17181,0
control,17182,0
control,17183,1
control,17184,0
control,17185,0
control,17186,1
control,17187,0
control,17188,1
control,17189,0
control,17190,0
control,17191,0
control,17192,0
control,17193,0
control,17194,1
control,17195,0
control,17196,0
control,17197,0
control,17198,0
control,17199,0
control,17200,0
control,17201,0
control,17202,0
control,17203,1
control,17204,0
control,17205,0
control,17206,0
control,17207,0
control,17208,0
control,17209,0
control,17210,0
control,17211,1
control,17212,1
control,17213,0
control,17214,1
control,17215,0
control,17216,0
control,17217,0
control,17218,1
control,17219,0
control,17220,0
control,17221,0
control,17222,1
control,17223,0
control,17224,1
control,17225,1
control,17226,0
control,17227,0
control,17228,0
control,17229,1
control,17230,0
control,17231,1
control,17232,1
control,17233,1
control,17234,0
control,17235,1
control,17236,0
control,17237,1
control,17238,1
control,17239,1
control,17240,1
control,17241,1
control,17242,1
control,17243,0
control,17244,0
control,17245,0
control,17246,1
control,17247,0
control,17248,0
control,17249,0
control,17250,1
control,17251,0
control,17252,0
control,17253,0
control,17254,0
control,17255,0
control,17256,0
control,17257,0
control,17258,0
control,17259,1
control,17260,1
control,17261,0
control,17262,0
control,17263,0
control,17264,0
control,17265,1
control,17266,1
control,17267,1
control,17268,0
control,17269,0
control,17270,1
control,17271,1
control,17272,0
control,17273,0
control,17274,1
control,17275,0
control,17276,1
control,17277,0
control,17278,1
control,17279,0
control,17280,0
control,17281,0
control,17282,1
control,17283,0
control,17284,0
control,17285,1
control,17286,0
control,17287,1
control,17288,0
control,17289,0
control,17290,0
control,17291,0
control,17292,0
control,17293,0
control,17294,0
control,17295,1
control,17296,0
control,17297,1
control,17298,1
control,17299,1
control,17300,0
control,17301,1
control,17302,0
control,17303,1
control,17304,0
control,17305,0
control,17306,1
control,17307,0
control,17308,0
control,17309,0
control,17310,0
control,17311,1
control,17312,0
control,17313,0
control,17314,1
control,17315,1
control,17316,1
control,17317,0
control,17318,0
control,17319,0
control,17320,0
control,17321,1
control,17322,0
control,17323,0
control,17324,0
control,17325,0
control,17326,1
control,17327,0
control,17328,1
control,17329,0
control,17330,1
control,17331,0
control,17332,0
control,17333,1
control,17334,1
control,17335,0
control,17336,1
control,17337,1
control,17338,0
control,17339,0
control,17340,0
control,17341,0
control,17342,0
control,17343,0
control,17344,1
control,17345,0
control,17346,1
control,17347,1
control,17348,0
control,17349,0
control,17350,0
control,17351,1
control,17352,0
control,17353,0
control,17354,1
control,17355,0
control,17356,0
control,17357,0
control,17358,1
control,17359,0
control,17360,0
control,17361,0
control,17362,0
control,17363,0
control,17364,0
control,17365,0
control,17366,1
control,17367,0
control,17368,0
control,17369,0
control,17370,0
control,17371,1
control,17372,1
control,17373,0
control,17374,0
control,17375,1
control,17376,0
control,17377,0
control,17378,0
control,17379,1
control,17380,1
control,17381,0
control,17382,0
control,17383,0
control,17384,0
control,17385,0
control,17386,1
control,17387,0
control,17388,0
control,17389,0
control,17390,0
control,17391,0
control,17392,1
control,17393,1
control,17394,0
control,17395,0
control,17396,1
control,17397,0
control,17398,0
control,17399,1
control,17400,0
control,17401,0
control,17402,0
control,17403,0
control,17404,1
control,17405,1
control,17406,1
control,17407,0
control,17408,0
control,17409,0
control,17410,0
control,17411,0
control,17412,1
control,17413,0
control,17414,0
control,17415,0
control,17416,1
control,17417,0
control,17418,0
control,17419,1
control,17420,0
control,17421,0
control,17422,0
control,17423,0
control,17424,1
control,17425,1
control,17426,0
control,17427,0
control,17428,0
control,17429,0
control,17430,0
control,17431,0
control,17432,0
control,17433,1
control,17434,0
control,17435,0
control,17436,0
control,17437,0
control,17438,1
control,17439,0
control,17440,1
control,17441,1
control,17442,0
control,17443,1
control,17444,0
control,17445,0
control,17446,0
control,17447,0
control,17448,0
control,17449,0
control,17450,0
control,17451,0
control,17452,0
control,17453,0
control,17454,0
control,17455,0
control,17456,0
control,17457,0
control,17458,0
control,17459,1
control,17460,0
control,17461,0
control,17462,0
control,17463,0
control,17464,0
control,17465,0
control,17466,1
control,17467,0
control,17468,0
control,17469,0
control,17470,0
control,17471,0
control,17472,0
control,17473,0
control,17474,0
control,17475,0
control,17476,0
control,17477,0
control,17478,1
control,17479,0
control,17480,1
control,17481,0
control,17482,0
control,17483,0
control,17484,0
control,17485,0
control,17486,0
control,17487,1
control,17488,0
control,17489,1
control,17490,0
control,17491,1
control,17492,0
control,17493,1
control,17494,1
control,17495,0
control,17496,1
control,17497,0
control,17498,0
control,17499,0
control,17500,1
control,17501,0
control,17502,1
control,17503,1
control,17504,0
control,17505,0
control,17506,0
control,17507,0
control,17508,1
control,17509,1
control,17510,0
control,17511,1
control,17512,1
control,17513,0
control,17514,1
control,17515,0
control,17516,0
control,17517,0
control,17518,1
control,17519,0
control,17520,0
control,17521,1
control,17522,0
control,17523,0
control,17524,1
control,17525,0
control,17526,0
control,17527,1
control,17528,0
control,17529,0
control,17530,1
control,17531,1
control,17532,0
control,17533,0
control,17534,0
control,17535,0
control,17536,0
control,17537,0
control,17538,0
control,17539,1
control,17540,0
control,17541,1
control,17542,0
control,17543,0
control,17544,1
control,17545,0
control,17546,0
control,17547,0
control,17548,0
control,17549,0
control,17550,0
control,17551,1
control,17552,0
control,17553,0
control,17554,1
control,17555,0
control,17556,0
control,17557,1
control,17558,0
control,17559,0
control,17560,1
control,17561,0
control,17562,0
control,17563,0
control,17564,1
control,17565,1
control,17566,1
control,17567,0
control,17568,1
control,17569,0
control,17570,0
control,17571,0
control,17572,0
control,17573,0
control,17574,1
control,17575,1
control,17576,0
control,17577,0
control,17578,0
control,17579,0
control,17580,0
control,17581,0
control,17582,0
control,17583,0
control,17584,0
control,17585,0
control,17586,0
control,17587,0
control,17588,1
control,17589,0
control,17590,0
control,17591,1
control,17592,0
control,17593,1
control,17594,0
control,17595,0
control,17596,1
control,17597,0
control,17598,0
control,17599,0
control,17600,0
control,17601,1
control,17602,0
control,17603,1
control,17604,1
control,17605,1
control,17606,0
control,17607,0
control,17608,0
control,17609,1
control,17610,0
control,17611,1
control,17612,1
control,17613,1
control,17614,0
control,17615,1
control,17616,1
control,17617,0
control,17618,0
control,17619,0
control,17620,0
control,17621,0
control,17622,1
control,17623,1
control,17624,0
control,17625,1
control,17626,0
control,17627,0
control,17628,0
control,17629,0
control,17630,1
control,17631,0
control,17632,0
control,17633,0
control,17634,0
control,17635,0
control,17636,1
control,17637,1
control,17638,0
control,17639,0
control,17640,0
control,17641,0
control,17642,0
control,17643,0
control,17644,1
control,17645,0
control,17646,0
control,17647,0
control,17648,1
control,17649,0
control,17650,0
control,17651,0
control,17652,0
control,17653,0
control,17654,1
control,17655,0
control,17656,0
control,17657,1
control,17658,1
control,17659,0
control,17660,0
control,17661,0
control,17662,0
control,17663,0
control,17664,0
control,17665,1
control,17666,0
control,17667,0
control,17668,1
control,17669,0
control,17670,0
control,17671,1
control,17672,1
control,17673,1
control,17674,0
control,17675,0
control,17676,0
control,17677,0
control,17678,0
control,17679,0
control,17680,0
control,17681,0
control,17682,1
control,17683,0
control,17684,0
control,17685,1
control,17686,1
control,17687,1
control,17688,0
control,17689,1
control,17690,1
control,17691,0
control,17692,0
control,17693,0
control,17694,1
control,17695,0
control,17696,0
control,17697,1
control,17698,0
control,17699,0
control,17700,1
control,17701,1
control,17702,0
control,17703,0
control,17704,0
control,17705,0
control,17706,1
control,17707,0
control,17708,0
control,17709,0
control,17710,0
control,17711,1
control,17712,0
control,17713,0
control,17714,1
control,17715,0
control,17716,1
control,17717,1
control,17718,1
control,17719,0
control,17720,0
control,17721,0
control,17722,0
control,17723,1
control,17724,0
control,17725,1
control,17726,1
control,17727,1
control,17728,1
control,17729,1
control,17730,0
control,17731,1
control,17732,1
control,17733,0
control,17734,1
control,17735,0
control,17736,0
control,17737,0
control,17738,1
control,17739,1
control,17740,0
control,17741,0
control,17742,0
control,17743,0
control,17744,0
control,17745,0
control,17746,1
control,17747,1
control,17748,1
control,17749,0
control,17750,0
control,17751,0
control,17752,0
control,17753,0
control,17754,0
control,17755,1
control,17756,0
control,17757,1
control,17758,0
control,17759,0
control,17760,0
control,17761,0
control,17762,1
control,17763,0
control,17764,1
control,17765,0
control,17766,0
control,17767,0
control,17768,0
control,17769,1
control,17770,0
control,17771,0
control,17772,1
control,17773,0
control,17774,1
control,17775,1
control,17776,1
control,17777,0
control,17778,1
control,17779,0
control,17780,0
control,17781,0
control,17782,0
control,17783,0
control,17784,0
control,17785,0
control,17786,0
control,17787,0
control,17788,0
control,17789,0
control,17790,1
control,17791,0
control,17792,0
control,17793,0
control,17794,0
control,17795,0
control,17796,0
control,17797,1
control,17798,1
control,17799,0
control,17800,1
control,17801,0
control,17802,1
control,17803,0
control,17804,0
control,17805,1
control,17806,0
control,17807,0
control,17808,1
control,17809,0
control,17810,0
control,17811,0
control,17812,0
control,17813,0
control,17814,0
control,17815,0
control,17816,1
control,17817,0
control,17818,0
control,17819,1
control,17820,1
control,17821,0
control,17822,0
control,17823,0
control,17824,1
control,17825,0
control,17826,1
control,17827,0
control,17828,0
control,17829,0
control,17830,0
control,17831,0
control,17832,0
control,17833,0
control,17834,0
control,17835,0
control,17836,0
control,17837,0
control,17838,0
control,17839,0
control,17840,1
control,17841,0
control,17842,0
control,17843,0
control,17844,0
control,17845,1
control,17846,0
control,17847,1
control,17848,1
control,17849,0
control,17850,0
control,17851,0
control,17852,0
control,17853,1
control,17854,1
control,17855,0
control,17856,0
control,17857,1
control,17858,1
control,17859,0
control,17860,0
control,17861,0
control,17862,0
control,17863,0
control,17864,0
control,17865,0
control,17866,0
control,17867,1
control,17868,0
control,17869,0
control,17870,0
control,17871,0
control,17872,1
control,17873,0
control,17874,1
control,17875,1
control,17876,0
control,17877,0
control,17878,0
control,17879,0
control,17880,1
control,17881,1
control,17882,0
control,17883,0
control,17884,0
control,17885,0
control,17886,1
control,17887,0
control,17888,1
control,17889,0
control,17890,0
control,17891,1
control,17892,1
control,17893,0
control,17894,0
control,17895,1
control,17896,1
control,17897,0
control,17898,1
control,17899,0
control,17900,0
control,17901,1
control,17902,0
control,17903,1
control,17904,1
control,17905,0
control,17906,0
control,17907,0
control,17908,0
control,17909,1
control,17910,0
control,17911,0
control,17912,0
control,17913,0
control,17914,1
control,17915,0
control,17916,0
control,17917,0
control,17918,0
control,17919,1
control,17920,0
control,17921,1
control,17922,0
control,17923,0
control,17924,1
control,17925,0
control,17926,1
control,17927,0
control,17928,1
control,17929,0
control,17930,0
control,17931,1
control,17932,0
control,17933,0
control,17934,0
control,17935,1
control,17936,0
control,17937,0
control,17938,1
control,17939,0
control,17940,0
control,17941,0
control,17942,0
control,17943,0
control,17944,0
control,17945,0
control,17946,1
control,17947,1
control,17948,0
control,17949,0
control,17950,0
control,17951,0
control,17952,0
control,17953,0
control,17954,0
control,17955,1
control,17956,0
control,17957,0
control,17958,0
control,17959,0
control,17960,0
control,17961,0
control,17962,0
control,17963,0
control,17964,0
control,17965,0
control,17966,0
control,17967,1
control,17968,0
control,17969,0
control,17970,0
control,17971,1
control,17972,0
control,17973,0
control,17974,1
control,17975,1
control,17976,0
control,17977,0
control,17978,1
control,17979,1
control,17980,0
control,17981,1
control,17982,0
control,17983,0
control,17984,1
control,17985,0
control,17986,0
control,17987,0
control,17988,0
control,17989,0
control,17990,1
control,17991,0
control,17992,0
control,17993,0
control,17994,1
control,17995,0
control,17996,0
control,17997,1
control,17998,0
control,17999,0
control,18000,0
control,18001,1
control,18002,0
control,18003,0
control,18004,0
control,18005,0
control,18006,0
control,18007,0
control,18008,0
control,18009,1
control,18010,0
control,18011,1
control,18012,0
control,18013,0
control,18014,0
control,18015,0
control,18016,0
control,18017,0
control,18018,0
control,18019,0
control,18020,1
control,18021,1
control,18022,0
control,18023,0
control,18024,0
control,18025,1
control,18026,1
control,18027,0
control,18028,0
control,18029,0
control,18030,1
control,18031,1
control,18032,0
control,18033,0
control,18034,1
control,18035,0
control,18036,0
control,18037,0
control,18038,0
control,18039,0
control,18040,1
control,18041,1
control,18042,0
control,18043,0
control,18044,1
control,18045,0
control,18046,0
control,18047,0
control,18048,0
control,18049,1
control,18050,1
control,18051,0
control,18052,0
control,18053,0
control,18054,1
control,18055,0
control,18056,0
control,18057,0
control,18058,0
control,18059,1
control,18060,1
control,18061,1
control,18062,0
control,18063,0
control,18064,1
control,18065,0
control,18066,0
control,18067,1
control,18068,0
control,18069,1
control,18070,0
control,18071,0
control,18072,0
control,18073,0
control,18074,1
control,18075,0
control,18076,1
control,18077,1
control,18078,1
control,18079,1
control,18080,0
control,18081,1
control,18082,1
control,18083,0
control,18084,0
control,18085,0
control,18086,1
control,18087,1
control,18088,0
control,18089,1
control,18090,1
control,18091,0
control,18092,1
control,18093,0
control,18094,0
control,18095,0
control,18096,0
control,18097,0
control,18098,0
control,18099,0
control,18100,0
control,18101,1
control,18102,1
control,18103,0
control,18104,1
control,18105,1
control,18106,0
control,18107,1
control,18108,0
control,18109,0
control,18110,0
control,18111,0
control,18112,0
control,18113,0
control,18114,1
control,18115,0
control,18116,0
control,18117,0
control,18118,1
control,18119,1
control,18120,0
control,18121,0
control,18122,0
control,18123,1
control,18124,0
control,18125,0
control,18126,0
control,18127,0
control,18128,0
control,18129,0
control,18130,0
control,18131,0
control,18132,0
control,18133,0
control,18134,1
control,18135,0
control,18136,1
control,18137,1
control,18138,0
control,18139,1
control,18140,0
control,18141,0
control,18142,0
control,18143,0
control,18144,0
control,18145,1
control,18146,0
control,18147,1
control,18148,0
control,18149,1
control,18150,1
control,18151,1
control,18152,0
control,18153,0
control,18154,0
control,18155,0
control,18156,0
control,18157,0
control,18158,0
control,18159,1
control,18160,1
control,18161,1
control,18162,0
control,18163,0
control,18164,0
control,18165,0
control,18166,0
control,18167,0
control,18168,0
control,18169,0
control,18170,1
control,18171,0
control,18172,0
control,18173,1
control,18174,0
control,18175,0
control,18176,0
control,18177,0
control,18178,0
control,18179,0
control,18180,0
control,18181,0
control,18182,0
control,18183,0
control,18184,1
control,18185,0
control,18186,0
control,18187,0
control,18188,1
control,18189,0
control,18190,0
control,18191,0
control,18192,1
control,18193,1
control,18194,0
control,18195,1
control,18196,0
control,18197,0
control,18198,1
control,18199,1
control,18200,0
control,18201,0
control,18202,1
control,18203,0
control,18204,1
control,18205,1
control,18206,0
control,18207,0
control,18208,0
control,18209,1
control,18210,1
control,18211,1
control,18212,0
control,18213,0
control,18214,0
control,18215,0
control,18216,0
control,18217,0
control,18218,1
control,18219,1
control,18220,1
control,18221,1
control,18222,0
control,18223,0
control,18224,1
control,18225,0
control,18226,0
control,18227,0
control,18228,1
control,18229,0
control,18230,0
control,18231,0
control,18232,0
control,18233,1
control,18234,1
control,18235,0
control,18236,1
control,18237,1
control,18238,0
control,18239,1
control,18240,1
control,18241,0
control,18242,0
control,18243,1
control,18244,0
control,18245,0
control,18246,1
control,18247,0
control,18248,0
control,18249,0
control,18250,1
control,18251,0
control,18252,1
control,18253,0
control,18254,0
control,18255,1
control,18256,0
control,18257,1
control,18258,1
control,18259,0
control,18260,0
control,18261,0
control,18262,0
control,18263,0
control,18264,0
control,18265,0
control,18266,0
control,18267,0
control,18268,0
control,18269,0
control,18270,0
control,18271,0
control,18272,1
control,18273,1
control,18274,0
control,18275,0
control,18276,0
control,18277,0
control,18278,0
control,18279,1
control,18280,0
control,18281,1
control,18282,0
control,18283,0
control,18284,0
control,18285,1
control,18286,0
control,18287,1
control,18288,0
control,18289,1
control,18290,0
control,18291,0
control,18292,0
control,18293,0
control,18294,0
control,18295,0
control,18296,0
control,18297,1
control,18298,0
control,18299,0
control,18300,1
control,18301,0
control,18302,1
control,18303,0
control,18304,1
control,18305,0
control,18306,0
control,18307,1
control,18308,0
control,18309,0
control,18310,0
control,18311,0
control,18312,1
control,18313,0
control,18314,0
control,18315,0
control,18316,0
control,18317,0
control,18318,1
control,18319,1
control,18320,1
control,18321,0
control,18322,1
control,18323,1
control,18324,0
control,18325,0
control,18326,0
control,18327,0
control,18328,1
control,18329,1
control,18330,0
control,18331,0
control,18332,1
control,18333,1
control,18334,0
control,18335,1
control,18336,0
control,18337,0
control,18338,1
control,18339,0
control,18340,0
control,18341,1
control,18342,1
control,18343,0
control,18344,0
control,18345,0
control,18346,0
control,18347,0
control,18348,0
control,18349,0
control,18350,0
control,18351,0
control,18352,1
control,18353,1
control,18354,0
control,18355,1
control,18356,1
control,18357,0
control,18358,1
control,18359,0
control,18360,0
control,18361,0
control,18362,0
control,18363,0
control,18364,0
control,18365,0
control,18366,1
control,18367,1
control,18368,1
control,18369,0
control,18370,1
control,18371,1
control,18372,1
control,18373,0
control,18374,0
control,18375,0
control,18376,0
control,18377,1
control,18378,0
control,18379,0
control,18380,0
control,18381,0
control,18382,1
control,18383,0
control,18384,1
control,18385,0
control,18386,0
control,18387,1
control,18388,0
control,18389,1
control,18390,0
control,18391,0
control,18392,0
control,18393,0
control,18394,0
control,18395,1
control,18396,0
control,18397,0
control,18398,0
control,18399,1
control,18400,0
control,18401,0
control,18402,1
control,18403,0
control,18404,0
control,18405,1
control,18406,1
control,18407,1
control,18408,1
control,18409,1
control,18410,0
control,18411,0
control,18412,0
control,18413,1
control,18414,0
control,18415,1
control,18416,0
control,18417,0
control,18418,0
control,18419,0
control,18420,0
control,18421,0
control,18422,0
control,18423,0
control,18424,0
control,18425,1
control,18426,1
control,18427,0
control,18428,1
control,18429,0
control,18430,0
control,18431,0
control,18432,0
control,18433,1
control,18434,1
control,18435,1
control,18436,0
control,18437,1
control,18438,0
control,18439,0
control,18440,0
control,18441,0
control,18442,1
control,18443,1
control,18444,1
control,18445,0
control,18446,1
control,18447,0
control,18448,0
control,18449,0
control,18450,0
control,18451,0
control,18452,1
control,18453,1
control,18454,1
control,18455,0
control,18456,0
control,18457,0
control,18458,1
control,18459,0
control,18460,0
control,18461,0
control,18462,0
control,18463,0
control,18464,0
control,18465,0
control,18466,0
control,18467,0
control,18468,0
control,18469,0
control,18470,0
control,18471,1
control,18472,0
control,18473,0
control,18474,1
control,18475,0
control,18476,1
control,18477,0
control,18478,0
control,18479,0
control,18480,0
control,18481,1
control,18482,1
control,18483,1
control,18484,0
control,18485,0
control,18486,1
control,18487,0
control,18488,0
control,18489,1
control,18490,0
control,18491,1
control,18492,1
control,18493,0
control,18494,1
control,18495,1
control,18496,1
control,18497,0
control,18498,0
control,18499,1
control,18500,1
control,18501,0
control,18502,0
control,18503,0
control,18504,1
control,18505,1
control,18506,1
control,18507,0
control,18508,1
control,18509,1
control,18510,0
control,18511,0
control,18512,1
control,18513,0
control,18514,1
control,18515,0
control,18516,1
control,18517,1
control,18518,0
control,18519,0
control,18520,1
control,18521,0
control,18522,1
control,18523,0
control,18524,1
control,18525,0
control,18526,0
control,18527,0
control,18528,0
control,18529,0
control,18530,0
control,18531,1
control,18532,1
control,18533,0
control,18534,0
control,18535,0
control,18536,0
control,18537,0
control,18538,0
control,18539,1
control,18540,0
control,18541,0
control,18542,0
control,18543,0
control,18544,0
control,18545,0
control,18546,0
control,18547,0
control,18548,1
control,18549,1
control,18550,0
control,18551,0
control,18552,0
control,18553,0
control,18554,1
control,18555,0
control,18556,0
control,18557,0
control,18558,1
control,18559,0
control,18560,0
control,18561,1
control,18562,0
control,18563,1
control,18564,0
control,18565,0
control,18566,0
control,18567,1
control,18568,0
control,18569,0
control,18570,0
control,18571,0
control,18572,0
control,18573,1
control,18574,0
control,18575,0
control,18576,0
control,18577,1
control,18578,1
control,18579,0
control,18580,0
control,18581,1
control,18582,1
control,18583,1
control,18584,1
control,18585,0
control,18586,0
control,18587,0
control,18588,0
control,18589,0
control,18590,0
control,18591,0
control,18592,0
control,18593,0
control,18594,0
control,18595,0
control,18596,1
control,18597,1
control,18598,0
control,18599,0
control,18600,0
control,18601,1
control,18602,0
control,18603,1
control,18604,0
control,18605,1
control,18606,0
control,18607,0
control,18608,0
control,18609,1
control,18610,0
control,18611,1
control,18612,0
control,18613,1
control,18614,0
control,18615,1
control,18616,0
control,18617,1
control,18618,1
control,18619,1
control,18620,0
control,18621,1
control,18622,0
control,18623,0
control,18624,0
control,18625,0
control,18626,1
control,18627,1
control,18628,1
control,18629,0
control,18630,0
control,18631,1
control,18632,0
control,18633,1
control,18634,0
control,18635,0
control,18636,1
control,18637,0
control,18638,0
control,18639,0
control,18640,0
control,18641,1
control,18642,0
control,18643,1
control,18644,0
control,18645,0
control,18646,0
control,18647,1
control,18648,1
control,18649,0
control,18650,0
control,18651,0
control,18652,1
control,18653,1
control,18654,1
control,18655,0
control,18656,0
control,18657,0
control,18658,0
control,18659,0
control,18660,1
control,18661,1
control,18662,1
control,18663,1
control,18664,0
control,18665,0
control,18666,0
control,18667,0
control,18668,0
control,18669,0
control,18670,0
control,18671,0
control,18672,1
control,18673,0
control,18674,0
control,18675,0
control,18676,0
control,18677,0
control,18678,0
control,18679,0
control,18680,0
control,18681,0
control,18682,1
control,18683,0
control,18684,0
control,18685,1
control,18686,0
control,18687,0
control,18688,1
control,18689,0
control,18690,1
control,18691,1
control,18692,0
control,18693,0
control,18694,0
control,18695,1
control,18696,0
control,18697,0
control,18698,0
control,18699,0
control,18700,0
control,18701,0
control,18702,0
control,18703,0
control,18704,0
control,18705,0
control,18706,0
control,18707,0
control,18708,0
control,18709,0
control,18710,0
control,18711,1
control,18712,1
control,18713,0
control,18714,0
control,18715,0
control,18716,0
control,18717,0
control,18718,0
control,18719,0
control,18720,0
control,18721,0
control,18722,1
control,18723,0
control,18724,1
control,18725,1
control,18726,0
control,18727,1
control,18728,1
control,18729,0
control,18730,0
control,18731,1
control,18732,0
control,18733,0
control,18734,0
control,18735,0
control,18736,0
control,18737,1
control,18738,1
control,18739,0
control,18740,1
control,18741,0
control,18742,0
control,18743,0
control,18744,1
control,18745,0
control,18746,1
control,18747,1
control,18748,0
control,18749,1
control,18750,0
control,18751,1
control,18752,1
control,18753,0
control,18754,0
control,18755,0
control,18756,1
control,18757,1
control,18758,0
control,18759,0
control,18760,0
control,18761,1
control,18762,0
control,18763,0
control,18764,1
control,18765,1
control,18766,0
control,18767,0
control,18768,1
control,18769,1
control,18770,0
control,18771,0
control,18772,0
control,18773,0
control,18774,1
control,18775,0
control,18776,0
control,18777,1
control,18778,0
control,18779,1
control,18780,1
control,18781,0
control,18782,1
control,18783,0
control,18784,0
control,18785,0
control,18786,1
control,18787,0
control,18788,0
control,18789,0
control,18790,1
control,18791,1
control,18792,0
control,18793,1
control,18794,0
control,18795,1
control,18796,0
control,18797,0
control,18798,0
control,18799,0
control,18800,0
control,18801,0
control,18802,1
control,18803,0
control,18804,1
control,18805,0
control,18806,1
control,18807,1
control,18808,0
control,18809,1
control,18810,0
control,18811,1
control,18812,0
control,18813,1
control,18814,1
control,18815,1
control,18816,0
control,18817,0
control,18818,1
control,18819,0
control,18820,0
control,18821,0
control,18822,0
control,18823,1
control,18824,1
control,18825,0
control,18826,0
control,18827,0
control,18828,0
control,18829,0
control,18830,0
control,18831,0
control,18832,0
control,18833,0
control,18834,0
control,18835,1
control,18836,1
control,18837,0
control,18838,0
control,18839,0
control,18840,1
control,18841,0
control,18842,0
control,18843,0
control,18844,1
control,18845,0
control,18846,0
control,18847,0
control,18848,0
control,18849,0
control,18850,1
control,18851,1
control,18852,0
control,18853,1
control,18854,0
control,18855,0
control,18856,0
control,18857,0
control,18858,1
control,18859,0
control,18860,0
control,18861,0
control,18862,0
control,18863,0
control,18864,0
control,18865,0
control,18866,0
control,18867,0
control,18868,0
control,18869,0
control,18870,0
control,18871,1
control,18872,1
control,18873,1
control,18874,1
control,18875,0
control,18876,0
control,18877,0
control,18878,1
control,18879,1
control,18880,1
control,18881,0
control,18882,0
control,18883,0
control,18884,0
control,18885,1
control,18886,0
control,18887,0
control,18888,0
control,18889,0
control,18890,0
control,18891,0
control,18892,0
control,18893,0
control,18894,0
control,18895,1
control,18896,0
control,18897,1
control,18898,1
control,18899,1
control,18900,1
control,18901,0
control,18902,0
control,18903,1
control,18904,1
control,18905,1
control,18906,0
control,18907,0
control,18908,0
control,18909,1
control,18910,0
control,18911,1
control,18912,0
control,18913,0
control,18914,0
control,18915,0
control,18916,0
control,18917,0
control,18918,0
